Country,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Oman,,18910.432,22855.447,11951.942,21511.133,15298.535,9211.4385,33316.133,12903.101,6723.7324,6744.9336,2777.7036,1281.8706,2348.1482,3606.6746,2443.9978,696.46802,116.15628,924.86133,1500.0,84.264435,30.852995,20.563255,5.3333335,2.2202487,3.9911308,6.6137567,6.5359478,2.1422451,0.4192872,7.3619633,9.956193,5.0329075,9.012392,6.5241032,6.5903573,0.98651761,1.5446401,3.7518036,0.0,,0.0,,,,,,
Pakistan,36.271984,103.19219,44.599133,92.619736,357.44244,347.54129,366.00143,359.49292,238.35774,243.38919,194.12971,289.37637,444.0712,467.64337,547.35651,22.459555,202.31429,5.5721126,26.084204,16.847965,11.864407,14.003208,8.6550522,14.315927,17.640432,21.712479,14.900053,27.182011,26.981625,32.091427,28.173498,19.368462,48.639668,17.469891,6.8990803,5.1661181,25.334194,25.180269,45.224606,48.147354,7.3836136,2.0382192,,,,,,
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,0.0,0.0,5812.5,0.0,0.0,0.0,0.0,52.63158,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Panama,298.99942,140.40115,735.34338,1384.6572,1244.5624,2252.7188,1059.1207,2138.2034,1935.3905,280.39584,164.97696,1935.5565,1850.595,813.20105,159.56099,124.43158,765.27722,963.1391,328.02795,34.220531,1.1177347,6.9343066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787487,0.0,0.0,0.0,0.0,,,,,,
Papua New Guinea,1477.8729,1449.6178,2074.7378,2342.4343,2578.8799,2923.7473,3669.7942,4861.3892,3654.0771,2788.8147,2672.9832,1496.7062,4882.957,2552.7764,1595.4645,2329.7671,1060.7466,619.48901,1462.5221,1765.6418,1429.6793,762.15771,460.57349,131.5228,216.97221,1160.9576,1280.5096,703.81384,3005.8,642.65515,224.76469,193.50752,0.15455951,0.0,0.0,0.0,0.0,0.0,0.0,1.580403,296.41568,4.7979798,,,,,,
Paraguay,954.84583,50.161232,465.05939,543.78192,161.63292,423.07693,234.20308,130.84683,157.70715,363.24292,274.38342,181.37254,161.46109,448.39124,189.03355,94.054581,331.2767,121.67477,194.90187,454.86569,26.230919,15.332913,2.6688564,28.714859,13.755158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Peru,518.23639,443.13855,624.10486,549.59216,205.32411,788.47858,1108.7045,566.00909,697.24567,408.30655,682.67017,480.58328,305.01102,305.10464,276.6619,53.582291,33.765518,45.505543,994.19446,74.62043,28.366993,14.684471,4.2960601,3.8264792,0.3968254,0.4694652,0.038587689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034913763,0.0,0.0,0.0,0.0,0.0,0.0,0.12748191,,,,,,
Philippines,572.8269,682.84296,704.19916,634.45587,620.55902,633.86389,564.69818,554.86902,718.80243,848.97485,1423.9513,1158.9537,1063.9918,1428.9254,1203.1779,1142.3036,693.14093,457.21799,603.98004,113.14329,44.052994,56.031273,,126.16164,26.561705,39.051037,91.291412,92.386871,86.082703,126.58975,35.723564,1.3677354,0.10249519,5.9355159,3.757493,15.929127,67.942001,68.620247,15.856793,29.650389,587.88037,6.0855718,,,,,,
Poland,2103.7053,4317.8379,3653.2603,1300.3442,2410.2808,870.7002,700.21106,983.5257,210.39844,308.36365,1475.9761,960.97388,182.20271,34.257706,26.663483,191.00113,1487.8408,63.529163,96.748009,36.819427,22.509378,19.556341,16.595678,8.7703362,58.483322,2.5672941,1.997406,3.4523933,0.88348407,1.2487317,0.28648818,0.33886817,3.1298089,1.043569,,3.0006523,0.33922186,,1.8529634,2.1926963,,,,,,,,
Portugal,,,,,,,,,,,,,,81.536453,229.48679,1185.1443,40.892193,27.571686,20.779221,87.618103,319.70703,18.916256,10.989011,12.606274,9.3457947,4.8482499,4.3457265,,0.76599002,0.76284927,0.474924,0.66250235,0.0,0.0,0.093879081,0.28139949,0.46939543,0.1882353,2.1735022,0.0949848,,0.76790172,,,,,,
Qatar,1396.1039,768.29266,1390.8046,2065.9341,1661.4584,1960.9756,1750.0,6004.0322,1826.7148,2640.7766,2598.2405,3800.5391,5263.8193,969.19434,860.36035,2344.1558,659.66388,1156.0575,137.09677,171.31474,61.143986,0.0,72.796936,820.56073,210.90909,,77.702705,37.277149,52.63158,34.833092,38.208168,85.549133,142.57426,303.36136,,70.395981,165.73033,51.741802,75.829384,32.444443,19.376579,7.2522159,,,,,,
Romania,5709.291,5109.5264,5206.7012,5625.2036,4942.9507,2955.4705,463.29382,949.16449,2700.3765,205.98369,91.600403,216.71571,1466.7959,507.59265,77.32399,164.87027,199.71051,75.59478,259.31631,1217.7932,269.42377,95.275421,39.729874,1041.7974,425.10464,10.768126,1.5817064,0.45487627,0.64058566,0.414193,5.4189243,235.31332,150.44247,16.780756,0.57634121,0.38801047,9.4422703,206.42586,369.34213,57.753639,2.9539878,0.2012376,,,,,,
Russia,,,,,,,,,,,,,,,,,124.48836,138.13531,125.20396,501.66745,193.19193,44.709991,48.084064,19.449408,42.169617,50.558128,32.787556,14.209786,3.994628,22.761698,16.966921,3.1611636,8.002903,1.2085226,0.18870166,0.70583469,0.90112746,4.3904958,14.802574,16.288641,32.769665,5.8587236,,,,,,
Rwanda,11413.769,10259.463,17617.334,15778.185,20025.604,12297.504,15639.37,14935.842,6702.8604,3525.0264,2935.9063,2738.562,6671.1924,1840.0178,620.76813,752.3559,1239.6351,825.29779,2600.5669,1565.238,999.00085,4870.7827,652.16681,120.6685,,574.08142,261.02667,107.57594,320.75912,122.58064,43.774097,14.346086,53.654827,2.7521966,0.618047,0.50115263,11.808334,2.9478889,6.9515247,1.536376,0.88144559,0.085984521,,,,,,
Saint Kitts and Nevis,0.0,,,22.727272,204.54546,19906.977,7093.0234,1209.3024,3209.3022,12930.232,47.619049,642.85712,523.80951,512.19513,292.68292,292.68292,1951.2195,0.0,0.0,0.0,0.0,23.255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Saint Lucia,3504.5872,4727.2729,6531.5317,0.0,1165.2174,77.586205,296.61017,1116.6666,16851.24,577.23578,104.83871,71.428574,248.06201,30.534351,29.850746,73.529411,217.39131,14.285714,0.0,0.0,0.0,13.605442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Saint Vincent and the Grenadines,10.526316,2104.1667,72.164948,,0.0,400.0,2544.5544,188.1188,7421.5688,611.65051,144.23077,48.076923,19.047619,9.4339619,93.457947,9.3457947,9.2592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Samoa,3586.6667,2079.4702,8868.4209,1568.6274,6662.3379,438.70969,2410.2563,461.53845,178.34395,44.303799,0.0,6843.75,6.2111802,0.0,0.0,6.1728396,0.0,0.0,24.096386,41.916168,0.0,0.0,508.77194,0.0,46.242775,,,,,0.0,0.0,0.0,0.0,,,0.0,43.010754,0.0,5.2910051,,,,,,,,,
San Marino,,,,,,,,,,,,,,,,,41.666668,41.666668,280.0,240.0,,,,814.81482,,0.0,37.037037,,,107.14286,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,31.25,,,,,,,,,
Sao Tome and Principe,5876.543,,282.35294,91.954025,2066.6667,3892.4731,5463.1577,2000.0,30.30303,2160.0,5647.0586,596.15387,657.14288,0.0,1082.5688,,87.719299,0.0,0.0,727.27271,2572.5806,182.53969,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Saudi Arabia,6686.7827,3657.6929,3641.3865,2964.8931,4261.8662,3336.2744,4734.1138,3452.3005,3013.5771,3794.0327,2439.4873,1394.5713,1646.1172,2011.5654,542.72516,227.72278,333.12918,377.51956,650.15247,178.1635,68.42881,137.38258,125.81016,203.93726,277.58777,138.71095,,7.275629,14.197023,53.555595,80.933319,15.602777,32.834244,184.05734,6.0907445,3.0756536,12.178226,12.819605,10.107956,38.872562,5.0037365,6.9398232,,,,,,
Senegal,7302.9985,5382.2935,9142.9414,8640.4629,5623.3301,7193.0981,5210.7993,6002.7827,5469.5947,4341.1475,,,1021.6871,500.87033,224.53574,1492.7002,662.25519,1466.8806,1913.6986,1776.233,698.30829,,899.15314,716.9729,700.14868,380.26126,590.75275,2446.1221,1748.9661,142.34842,2.8294997,0.0,0.25958294,0.92639381,0.49164209,79.595253,33.137196,1.3532817,3.3566842,1.203966,2.1999176,3.8726046,,,,,,
Serbia,2892.1104,3740.3789,3669.8135,3222.6711,3163.0273,2106.2407,4203.0757,2323.6506,1526.3855,1420.5741,2200.9138,2736.9502,1520.3094,923.75964,705.43793,1708.7081,523.00903,103.19691,217.29718,1712.6378,81.119446,53.014973,46.469154,479.60748,95.208595,30.065769,4.0050592,3.718262,6.7358065,1.6123831,1.1881616,0.21703744,0.21803118,22.003284,0.21978022,0.1103144,2.2148395,41.138538,0.0,0.11210762,4.1643219,43.271946,,,,,,
Seychelles,,,0.0,0.0,,30.76923,45.454544,59.701492,5102.9414,3869.5652,275.3623,142.85715,57.142857,28.571428,0.0,71.428574,183.09859,83.333336,0.0,0.0,0.0,0.0,25.641026,38.46154,7924.0508,25.0,,0.0,0.0,0.0,0.0,0.0,111.11111,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sierra Leone,453.70688,,154.75024,170.33493,47.055157,1248.3262,1077.266,989.25983,1163.688,1198.947,1085.6989,881.8421,41.922291,247.83148,49.843487,147.09343,192.48608,65.483055,211.03671,531.22821,26.610643,80.467834,,83.85598,,,783.30414,136.94873,114.58543,112.69231,1.2867647,5.1254859,5.6419902,0.0,7.137064,4.9128366,168.60194,282.06293,100.20692,2.1670039,142.11047,83.874535,,,,,,
Singapore,0.89847261,3.0973451,0.0,110.15119,,,,313.41464,780.38123,262.40311,914.14526,50.258686,78.871201,43.61702,66.736183,49.659863,47.461002,69.744911,190.02823,0.0,46.971935,53.176201,,387.22937,30.554811,17.02462,36.024529,101.51779,51.077221,7.7665334,21.967964,7.3480296,4.9869905,3.1692374,3.7105751,3.221909,9.8541584,28.593508,7.9681277,25.741467,,,,,,,,
Slovakia,,,,,,,,,,,,,,,,,8.8880482,39.743832,77.875771,103.04844,5.4074211,0.37209302,0.0,115.00649,98.239113,0.0,0.0,0.0,0.0,0.18518518,0.37043896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18385732,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,15.936255,4.985045,3.498251,67.13427,199.89955,4.0221219,4.527163,6.5392356,0.50301808,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779951,10.716025,0.97087377,0.48402712,25.108643,8.6746988,,,,,,
Solomon Islands,,,,14115.385,14204.651,174.88789,1471.8615,8840.3359,13540.65,3619.6079,904.94299,7.380074,0.0,1512.1951,2010.1694,45475.246,1099.359,140.18692,260.60605,4504.4248,1833.8109,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,
Somalia,,,,,14.581026,,,,,92.284866,72.169533,18.845701,10.164077,31.632944,41.311932,135.37956,,,,,,,231.88039,,365.11517,633.37158,440.01776,384.35043,999.47723,839.46729,1187.0304,,0.65310693,104.08552,95.083122,1.1103519,9.541193,1394.4377,782.12158,241.62352,756.97479,539.0423,,,,,,
South Africa,,,,,,141.81342,644.92609,517.76764,411.93744,520.69073,490.52939,530.21051,390.22906,640.33496,424.17502,497.21021,282.84656,124.27806,577.87091,319.35483,166.06419,210.15491,151.54199,30.625101,22.018391,8.5443525,31.906054,25.137436,22.17922,5.120779,17.203142,12.597038,1.6408386,0.62140435,0.77362531,114.90848,242.29912,1.7602938,0.60379636,0.46496922,1.210121,0.30746415,,,,,,
South Korea,139.89651,140.53183,203.84433,138.80818,166.19817,67.51786,133.95532,59.756004,172.94537,17.483397,55.73201,31.439144,44.052437,45.093666,37.513958,56.334713,79.561073,,,,175.85776,1.5673635,1.5516752,0.043287233,0.085787207,,688.95874,483.30643,1.2915322,0.68372524,0.22681348,0.14371356,0.572644,3.9541805,0.040634714,0.34427592,2.3005672,0.84430593,0.040038437,2.1327913,8.7722778,0.13835633,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.20289,180.44,46.971458,38.244732,73.893288,,,,,,
South-East Asia,,,,,,,197.6369,295.92471,244.58337,192.33679,272.81085,215.61172,173.84369,269.81003,242.53474,359.30026,178.75806,164.45802,128.95822,105.92739,111.9093,72.877556,72.490799,80.70919,42.963547,32.124008,51.974258,53.210693,49.242874,59.613285,69.52388,54.388565,59.117504,43.689327,42.511162,48.778316,30.953875,39.200874,26.139194,16.56146,22.484632,23.768253,,,,,,
Spain,4154.7563,4993.4121,3658.208,3519.0676,3492.7029,2497.2122,3844.8025,3853.0378,4165.022,7902.3213,1005.8416,2077.0161,5649.9048,899.86432,579.96527,839.01892,550.80652,620.38422,618.98975,302.35373,170.90407,221.83505,124.07208,45.898537,11.06892,6.0680809,3.716018,,1.59577,6.0019226,0.59974164,0.49951184,8.0937262,5.8818345,6.4568024,0.88217574,6.4545083,81.050545,25.6952,2.8052592,3.3102617,2.4785552,,,,,,
Sri Lanka,117.0197,363.50418,402.41205,407.34253,421.66104,414.22678,334.66348,408.04034,856.15686,519.55237,828.47473,580.84052,379.88181,210.716,155.78723,45.584713,231.04443,108.09578,39.512993,31.122763,31.274174,22.35984,8.6000433,10.553661,9.5309896,129.46596,879.93823,16.337969,7.2931423,3.3827739,1.8066381,0.15364917,0.0,2.2209883,1.6544671,1.0460773,3.9112782,2.9534826,2.4969401,102.64529,81.74942,75.697594,,,,,,
Sudan,4901.3042,4778.3267,1951.1846,2693.9011,1215.8401,3143.4795,3458.1926,4312.5044,4380.6064,174.19916,143.47461,3927.3098,1528.186,89.32962,395.73837,776.03204,698.58051,1436.4889,784.15741,30.307064,41.245502,34.891922,103.24377,13.774105,21.150593,125.79396,105.50072,156.09233,157.91492,148.83136,316.76935,44.448757,7.2135921,10.12917,3.9144287,2.0207424,19.77549,159.69518,236.81578,76.336502,17.912979,92.7603,,,,,,
Suriname,0.0,,396.12189,,0.0,0.0,699.72455,1972.4518,1777.4725,46.575344,108.69566,296.49597,98.143234,13.020833,173.91304,0.0,85.995087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sweden,913.13922,956.56946,1067.0072,1249.9091,834.60193,1044.3374,214.76671,425.22522,747.1485,555.20886,120.26379,39.004547,20.632082,,4.4890728,7.2821236,3.3850822,2.8985507,6.5615287,2.8581228,2.3869061,2.6029878,4.9667006,6.9906416,,,6.6426482,0.56192404,1.0088555,0.33515808,0.55611169,1.4382122,2.0888302,0.10913456,2.7065065,0.32213035,0.63897765,2.7466724,3.1443245,5.3042121,2.6834555,2.253175,,,,,,
Switzerland,,,,,,,,,,,,,,1132.8843,1156.4211,407.9166,298.12735,400.53406,630.96112,435.28729,201.12053,199.45862,283.246,902.42529,281.09628,112.07621,,97.181732,,78.7164,5.3082891,8.0971661,,134.25926,264.452,123.8206,9.831461,78.310211,7.5946217,21.517275,2.7946537,4.2067308,,,,,,
Syria,272.0033,272.95648,135.21487,185.0887,127.39923,192.90517,165.49098,186.85832,83.420227,88.439484,136.50053,39.909851,195.74699,25.701963,4.9492278,60.347683,42.985699,28.014046,28.361265,169.5665,95.627243,94.945976,139.61369,451.34085,346.10947,0.18731269,8.896472,17.295879,31.484083,45.994831,10.613804,20.497404,27.332804,20.526665,0.93480933,1.0564226,1.236976,0.62308282,0.6365996,37.356758,30.932667,2.4019215,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,1305.2611,229.77226,443.2128,901.85913,93.485916,9.7137899,7.1794872,654.19617,509.79742,28.945217,30.888031,6.0060062,143.7655,325.9845,0.59585875,,0.42851022,0.27964205,0.0,0.0,0.0,0.12794268,2.0012507,0.12227929,0.0,0.35091823,,,,,,
Tanzania,,,2014.2484,3981.4314,4728.5103,3647.8188,3377.4019,4137.7808,5134.0742,3352.2046,1856.5693,2107.9819,1698.2365,1815.1213,609.28479,285.18713,586.01727,1033.175,479.05951,585.13623,122.39001,105.47044,346.48837,230.34613,308.85617,176.82927,428.60904,337.35797,142.10934,45.034859,37.098038,0.58359343,58.127232,184.28586,78.876823,35.24091,3.6226382,34.096405,33.983253,3.653455,1.6846942,0.55679286,,,,,,
Thailand,66.383904,80.122833,127.64192,197.56393,187.1739,283.35345,354.43707,502.6687,562.0484,691.68695,923.63232,617.8974,368.80142,781.48395,657.26984,266.36795,516.83368,466.46756,136.45009,305.8511,656.32745,186.78142,95.709129,248.45557,222.96541,50.82896,64.709808,115.18185,160.98825,70.002327,64.074951,53.893772,54.508995,58.8102,117.06188,90.771805,38.432354,46.734783,76.602203,38.756733,,2.2430015,,,,,,
Timor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,97.814774,41.123371,197.85574,85.795998,0.0,0.0,9.1575089,45.045044,674.02826,13.828868,3.3783784,38.74691,34.649475,,,,,,
Togo,8069.5801,10084.647,10559.253,9153.2354,14536.103,6945.1382,12480.706,6772.0483,7521.4409,6412.0952,8238.5352,7909.3145,3899.8215,2910.4778,4907.0352,949.26752,1200.9506,2558.9902,1751.5731,988.19189,1752.6417,1437.5293,50.704865,99.228226,805.94147,526.3158,719.91949,358.56808,69.129692,54.720833,11.020777,6.6866093,4.4535799,1.3340003,30.34729,67.140602,18.453022,27.998203,34.698936,80.079514,79.817406,2.6965079,,,,,,
Tonga,386.36365,0.0,27943.82,933.33331,186.81319,5684.7827,25118.279,2010.7527,202.12766,382.97873,53.19149,4382.9785,2478.7234,0.0,0.0,263.1579,684.21051,189.47368,105.26316,0.0,,0.0,0.0,11144.33,371.13403,61.224491,0.0,40.404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Trinidad and Tobago,219.65898,241.3452,574.0741,1540.3846,735.29413,368.56876,353.91705,3264.7327,1145.4059,2100.0879,3076.1245,3030.7429,2246.6216,369.03766,321.9917,1787.4794,418.16693,114.63415,0.0,0.0,0.0,0.0,0.0,0.79302144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Tunisia,,,,,41.288193,56.567284,35.332916,459.43469,271.45828,211.25542,348.06396,650.91504,498.00266,74.492981,36.590015,142.46678,66.439934,148.49133,1379.9838,160.84235,66.651779,74.1716,57.58427,39.535378,12.948731,10.516452,4.8458605,23.60515,9.9351177,2.2132797,0.099820323,1.4848545,0.29423302,0.38842493,0.19217834,0.095038965,0.093984962,1.0222099,4.4089279,1.4525647,1.3460158,1.4191946,,,,,,
Turkey,334.5322,619.87933,540.9306,392.21075,297.74023,266.80466,195.97054,590.0907,190.72243,669.49207,637.36127,299.08008,45.224224,42.934582,178.25719,363.69641,210.89722,410.65991,441.72989,605.16467,412.28894,231.57678,457.24719,377.57568,442.19794,262.15744,256.86273,475.2847,120.08965,88.430229,133.2229,91.306717,0.49445197,0.043105308,0.0,0.056070313,0.096782669,1.5120761,4.6801662,97.708054,7.3347092,4.3694344,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,761.67212,355.23886,177.4359,619.79553,634.9939,93.393539,22.393282,86.567162,234.53433,101.20914,25.022144,1.9719545,2.3861172,0.21477664,0.21263024,0.0,9.9792099,12.114989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Tuvalu,,0.0,125.0,0.0,0.0,11750.0,63625.0,375.0,2500.0,0.0,222.22223,0.0,0.0,31555.555,0.0,0.0,,0.0,111.11111,0.0,0.0,111.11111,5666.6665,1555.5555,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Uganda,345.83255,628.2442,1151.526,2343.2134,1512.6925,211.10107,1068.9243,1440.8353,856.26361,3131.853,1416.114,,,,102.44112,39.17844,151.2128,,1957.3795,,2502.2605,2075.8638,1235.6382,574.49921,1885.7751,1836.334,1770.2068,1953.0477,1939.1477,1105.3146,5.1146255,0.77073991,194.1051,123.43903,41.656139,48.85268,38.714432,94.375107,55.829453,209.77792,8.085906,11.906837,,,,,,
Ukraine,,,,,,,,,,,,,,,,,132.92787,103.39467,258.45538,456.99365,192.31671,37.775509,171.563,139.47279,102.65533,28.179586,16.728092,350.59811,158.12839,8.6379013,3.0921721,51.010834,916.50934,21.666019,1.039276,,0.85165852,29.24785,281.06464,,,2.3512025,,,,,,
United Arab Emirates,1178.344,720.21661,1386.3988,1411.7646,2315.7278,1697.479,2683.3013,2515.6111,1421.0084,1679.968,1327.0106,1725.3774,1466.0326,1866.1115,716.78741,608.20044,638.17206,582.74109,509.34357,337.56232,222.41306,273.98938,165.30533,90.0,104.29881,39.156628,21.870047,9.0198441,15.112632,11.223945,5.3816047,6.3318777,,,7.977952,,10.51868,,14.831461,,37.92305,37.906925,,,,,,
United Kingdom,2113.4065,2821.7996,1216.4559,3384.0425,2378.2703,1659.5748,2629.7344,1097.7859,1876.5454,2040.5815,1199.4467,1855.5237,1594.6194,790.87976,1552.134,528.90009,493.64322,204.52048,214.22733,208.46487,406.92947,155.52451,118.05974,83.020546,1.2639849,,1.7641771,1.2341713,5.2907376,7.7207117,3.1561017,1.3103986,12.565169,16.640886,23.277918,19.323055,6.9976463,17.426189,32.56031,29.68704,2.0456502,1.3915012,,,,,,
United States,101.71349,111.19272,185.88947,256.77939,119.18829,59.740772,58.78231,13.469059,7.3206253,6.3339877,10.843596,11.718102,25.841324,14.893868,13.707919,72.73912,110.03049,37.819393,8.6656256,1.1999077,3.6461625,1.1631452,1.8191761,0.50709754,0.36291975,0.35860032,0.3014366,0.40722901,0.14260523,0.19308481,0.12647887,0.22363026,0.18467097,0.14304961,0.46147659,0.23196854,0.20412065,0.7072795,0.17553098,0.59264046,2.0993392,0.58763039,,,,,,
Uruguay,1577.9037,2033.2156,477.29672,1812.3906,191.93324,423.34253,48.353909,5269.165,45.700745,6.0544906,117.60775,53.12085,65.324974,390.16394,24.763767,6.4745874,35.369774,651.341,59.271,5.0346131,0.0,1.5503876,0.61576355,0.6114338,1.8226002,10.275007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,192.69865,185.09856,94.203239,107.33175,74.128624,12.859205,9.7858276,11.005692,36.288986,48.71376,3.2194455,0.87339711,0.979931,3.2906199,2.8669724,27.798733,30.606173,31.620987,0.072160482,0.0,4.0900512,16.375395,,0.0,0.26229507,0.71022725,,,,,,
Vanuatu,,1290.0,233.0097,10688.68,3467.8899,61.946903,336.20691,378.15128,6876.0332,3233.8708,12866.142,7230.769,8000.0,1860.2941,1007.1943,1181.8182,455.78232,3582.7815,993.5484,418.75,164.63414,160.71428,23.255814,645.71429,,66.29834,48.648647,37.037037,520.61853,829.14575,,14.354067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.610039,147.16982,,,,,,
Venezuela,2574.573,2604.2961,1693.573,943.51642,1278.2596,1452.652,635.42755,1982.9336,877.30139,677.79987,693.69214,1255.0834,780.56653,1044.6361,652.40839,524.03546,497.48264,751.18042,574.49878,952.07635,707.17114,7.7515888,3.9293599,1.1683254,0.16971445,0.0,0.89839923,4.6095881,94.13987,0.0,0.0,0.0,2.8635414,1.1555684,0.0,0.0,0.0,0.0,0.033452649,0.0,0.0,0.0,,,,,,
Vietnam,565.96448,1311.2521,1425.6947,2407.8193,2211.5544,2211.0212,1598.238,1121.7373,1272.8518,2147.9485,1471.7784,1346.9672,1096.1095,476.8241,356.86072,334.5267,119.85046,141.72324,166.3152,165.5871,160.33818,82.062263,67.510773,84.012238,149.00641,178.03026,205.66475,148.60735,82.422272,27.75898,2.5979311,4.8630633,23.24461,0.19792758,4.0596023,75.167015,31.7498,8.3857908,6.3901296,12.273492,162.4399,2.7358611,,,,,,
World,,,,,,,944.60339,976.25043,885.51624,812.48938,685.77496,634.49554,451.96292,370.56049,355.17892,357.65976,257.75607,259.91171,269.24329,204.71109,163.44897,125.25328,149.22546,139.69441,115.9599,124.01904,138.88983,136.44814,93.058876,106.53697,79.457748,89.527176,57.002213,42.501221,41.053371,40.536442,49.410412,51.019672,31.949123,38.945988,36.662838,28.449512,,,,,,
Yemen,229.66077,375.34769,1252.8784,1957.3707,1027.4645,2983.2524,2219.2119,2532.0132,2793.1545,3660.1909,4192.6733,2842.9124,1524.0887,1637.7834,943.17773,2315.4561,,5.9232349,181.59988,42.876507,2.3820868,14.685725,,3.1080503,519.94556,1503.3951,,26.37303,47.042656,438.5983,634.86035,305.34906,381.78726,0.59764618,0.31311506,5.6583242,21.603762,110.34142,87.394623,15.639662,31.052351,17.387428,,,,,,
Zambia,23700.313,18421.148,24933.84,21064.498,17908.744,16702.213,16753.1,30228.094,11655.407,7841.1528,5472.7705,7332.854,3328.1272,2002.8433,1643.0264,735.47479,840.66278,342.47574,1302.177,1364.5172,1602.4055,933.89514,1006.9193,738.59521,,2296.6797,2937.043,1570.3068,2251.439,77.131851,2.9832935,3.7338202,37.066948,42.039917,10.70091,1.9322236,1137.4729,927.72522,60.952381,2.3097737,0.5761475,0.55897146,,,,,,
Zimbabwe,,,968.92834,1388.1882,907.20575,1278.3877,3301.2283,672.09363,639.86017,4515.8198,2596.7395,2574.2002,2271.3904,1901.9692,5186.5889,4797.4351,1348.1293,2306.8083,1623.7012,3124.0601,3398.8486,753.44525,3247.6992,1107.6858,172.28622,63.98674,121.33857,42.778587,24.318054,78.993195,2.4260447,32.457497,16.153612,18.154539,0.0,61.762363,688.34302,0.0,0.0,0.0,0.0,0.0,,,,,,
